-68
-66
-68
-65
-66
-70
-67
-73
-66
-67
-62
-67
-67
-62
-62
-67
-61
-66
-70
-69
-67
-56
-53
-45
-57
-56
-51
-47
-58
-53
-55
-56
-39
-55
-49
-55
-54
-49
-47
-57
-64
-66
-64
-65
-66
-60
-64
-65
-66
-65
-63
-66
-60
