-44
-44
-51
-53
-55
-47
-57
-56
-55
-44
-42
-48
-54
-53
-46
-42
-41
-46
-45
-57
-45
-42
-46
-56
-43
-44
-56
-58
-57
-56
-55
-40
-57
-42
-58
-56
-42
-55
-55
-43
-42
-46
-42
-55
-44
-47
-46
-45
-47
-48
-41
-40
-39
