-66
-67
-65
-64
-63
-64
-67
-68
-66
-69
-66
-67
-67
-65
-64
-63
-45
-44
-45
-56
-41
-40
-43
-42
-53
-44
-55
-53
-54
-52
-56
-54
-46
-47
-43
-55
-55
-56
-56
-57
-56
-54
-57
-55
-55
-55
-47
-56
-56
-43
-56
-55
-52
